2025-10-30 15:58:12 | INFO     | no-corre | etl.test             | Starting operation: test_operation
2025-10-30 16:36:29 | DEBUG    | no-corre | etl.processing       | Optimizing dtypes for DataFrame with 10 rows, 8 columns
2025-10-30 16:36:29 | DEBUG    | no-corre | etl.processing       | Converted column 'store_name' to categorical (3 unique values / 10 total)
2025-10-30 16:36:29 | DEBUG    | no-corre | etl.processing       | Converted column 'street' to categorical (3 unique values / 10 total)
2025-10-30 16:36:29 | INFO     | no-corre | etl.processing       | Memory optimization: 0.00MB -> 0.00MB (saved 0.00MB, 19.3%)
2025-10-30 16:36:29 | INFO     | no-corre | etl.processing       | Successfully read and optimized C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\tests\..\data\CSV\staffs.csv: (10, 8) shape
2025-10-30 16:36:29 | INFO     | no-corre | etl.database         | Read staffs.csv: (10, 8) shape, 0.00MB memory, 2 categorical columns
2025-10-30 16:36:29 | ERROR    | no-corre | etl.database         | Error reading CSV file staffs.csv: 'BatchProcessor' object has no attribute 'data_validator'
2025-10-30 16:36:29 | DEBUG    | no-corre | etl.database         | Reading products.csv with pandas optimization
2025-10-30 16:36:29 | DEBUG    | no-corre | etl.processing       | Optimizing dtypes for DataFrame with 321 rows, 6 columns
2025-10-30 16:36:29 | INFO     | no-corre | etl.processing       | Memory optimization: 0.04MB -> 0.03MB (saved 0.01MB, 24.7%)
2025-10-30 16:36:29 | INFO     | no-corre | etl.processing       | Successfully read and optimized C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\tests\..\data\CSV\products.csv: (321, 6) shape
2025-10-30 16:36:29 | INFO     | no-corre | etl.database         | Read products.csv: (321, 6) shape, 0.03MB memory, 0 categorical columns
2025-10-30 16:36:29 | ERROR    | no-corre | etl.database         | Error reading CSV file products.csv: 'BatchProcessor' object has no attribute 'data_validator'
2025-10-30 16:36:29 | DEBUG    | no-corre | etl.database         | Reading stocks.csv with pandas optimization
2025-10-30 16:36:29 | DEBUG    | no-corre | etl.processing       | Optimizing dtypes for DataFrame with 939 rows, 3 columns
2025-10-30 16:36:29 | DEBUG    | no-corre | etl.processing       | Converted column 'store_name' to categorical (3 unique values / 939 total)
2025-10-30 16:36:29 | INFO     | no-corre | etl.processing       | Memory optimization: 0.07MB -> 0.00MB (saved 0.07MB, 94.4%)
2025-10-30 16:36:29 | INFO     | no-corre | etl.processing       | Successfully read and optimized C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\tests\..\data\CSV\stocks.csv: (939, 3) shape
2025-10-30 16:36:29 | INFO     | no-corre | etl.database         | Read stocks.csv: (939, 3) shape, 0.00MB memory, 1 categorical columns
2025-10-30 16:36:29 | ERROR    | no-corre | etl.database         | Error reading CSV file stocks.csv: 'BatchProcessor' object has no attribute 'data_validator'
2025-10-30 16:36:29 | INFO     | no-corre | database.connection_manager | Connection pool closed successfully
2025-10-30 16:36:29 | INFO     | no-corre | etl.database         | Database connections closed
2025-10-30 16:37:21 | WARNING  | no-corre | database.connection_manager | Failed to create MySQL native pool: name 'mysql' is not defined, falling back to manual pool
2025-10-30 16:37:21 | INFO     | no-corre | database.connection_manager | Initialized manual connection pool with 5 connections
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.database         | Setting up standard validation rules for ETL data
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.database         | Validation rules will be created dynamically per table
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.database         | Reading brands.csv with pandas optimization
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.processing       | Optimizing dtypes for DataFrame with 9 rows, 2 columns
2025-10-30 16:37:21 | INFO     | no-corre | etl.processing       | Memory optimization: 0.00MB -> 0.00MB (saved 0.00MB, 8.9%)
2025-10-30 16:37:21 | INFO     | no-corre | etl.processing       | Successfully read and optimized C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\tests\..\data\CSV\brands.csv: (9, 2) shape
2025-10-30 16:37:21 | INFO     | no-corre | etl.database         | Read brands.csv: (9, 2) shape, 0.00MB memory, 0 categorical columns
2025-10-30 16:37:21 | INFO     | no-corre | etl.database         | Validating DataFrame for table 'brands': (9, 2)
2025-10-30 16:37:21 | INFO     | no-corre | etl.validation       | Generating schema validation rules from DataFrame: (9, 2)
2025-10-30 16:37:21 | INFO     | no-corre | etl.validation       | Generated 5 validation rules
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Added validation rule: brand_id_not_null for column brand_id
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Added validation rule: brand_id_data_type for column brand_id
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Added validation rule: brand_id_range for column brand_id
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Added validation rule: brand_name_not_null for column brand_name
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Added validation rule: brand_name_max_length for column brand_name
2025-10-30 16:37:21 | INFO     | no-corre | etl.validation       | Starting operation: dataframe_validation
2025-10-30 16:37:21 | INFO     | no-corre | etl.validation       | Starting validation of DataFrame: 9 rows, 2 columns
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Applying rule: brand_id_not_null to column brand_id
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Applying rule: brand_id_data_type to column brand_id
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Applying rule: brand_id_range to column brand_id
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Applying rule: brand_name_not_null to column brand_name
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Applying rule: brand_name_max_length to column brand_name
2025-10-30 16:37:21 | INFO     | no-corre | etl.validation       | Validation complete: 5/5 rules passed, overall pass rate: 100.0%
2025-10-30 16:37:21 | INFO     | no-corre | etl.validation       | Completed operation: dataframe_validation
2025-10-30 16:37:21 | INFO     | no-corre | etl.database         | Validation passed: all 5 rules successful
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.database         | Reading categories.csv with pandas optimization
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.processing       | Optimizing dtypes for DataFrame with 7 rows, 2 columns
2025-10-30 16:37:21 | INFO     | no-corre | etl.processing       | Memory optimization: 0.00MB -> 0.00MB (saved 0.00MB, 7.7%)
2025-10-30 16:37:21 | INFO     | no-corre | etl.processing       | Successfully read and optimized C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\tests\..\data\CSV\categories.csv: (7, 2) shape
2025-10-30 16:37:21 | INFO     | no-corre | etl.database         | Read categories.csv: (7, 2) shape, 0.00MB memory, 0 categorical columns
2025-10-30 16:37:21 | INFO     | no-corre | etl.database         | Validating DataFrame for table 'categories': (7, 2)
2025-10-30 16:37:21 | INFO     | no-corre | etl.validation       | Generating schema validation rules from DataFrame: (7, 2)
2025-10-30 16:37:21 | INFO     | no-corre | etl.validation       | Generated 5 validation rules
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Added validation rule: category_id_not_null for column category_id
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Added validation rule: category_id_data_type for column category_id
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Added validation rule: category_id_range for column category_id
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Added validation rule: category_name_not_null for column category_name
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Added validation rule: category_name_max_length for column category_name
2025-10-30 16:37:21 | INFO     | no-corre | etl.validation       | Starting operation: dataframe_validation
2025-10-30 16:37:21 | INFO     | no-corre | etl.validation       | Starting validation of DataFrame: 7 rows, 2 columns
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Applying rule: category_id_not_null to column category_id
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Applying rule: category_id_data_type to column category_id
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Applying rule: category_id_range to column category_id
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Applying rule: category_name_not_null to column category_name
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Applying rule: category_name_max_length to column category_name
2025-10-30 16:37:21 | INFO     | no-corre | etl.validation       | Validation complete: 5/5 rules passed, overall pass rate: 100.0%
2025-10-30 16:37:21 | INFO     | no-corre | etl.validation       | Completed operation: dataframe_validation
2025-10-30 16:37:21 | INFO     | no-corre | etl.database         | Validation passed: all 5 rules successful
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.database         | Reading stores.csv with pandas optimization
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.processing       | Optimizing dtypes for DataFrame with 3 rows, 7 columns
2025-10-30 16:37:21 | INFO     | no-corre | etl.processing       | Memory optimization: 0.00MB -> 0.00MB (saved 0.00MB, 1.0%)
2025-10-30 16:37:21 | INFO     | no-corre | etl.processing       | Successfully read and optimized C:\Users\SPAC-O-3\Kode_opgaver\Python\ETL\tests\..\data\CSV\stores.csv: (3, 7) shape
2025-10-30 16:37:21 | INFO     | no-corre | etl.database         | Read stores.csv: (3, 7) shape, 0.00MB memory, 0 categorical columns
2025-10-30 16:37:21 | INFO     | no-corre | etl.database         | Validating DataFrame for table 'stores': (3, 7)
2025-10-30 16:37:21 | INFO     | no-corre | etl.validation       | Generating schema validation rules from DataFrame: (3, 7)
2025-10-30 16:37:21 | INFO     | no-corre | etl.validation       | Generated 15 validation rules
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Added validation rule: name_not_null for column name
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Added validation rule: name_max_length for column name
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Added validation rule: phone_not_null for column phone
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Added validation rule: phone_max_length for column phone
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Added validation rule: email_not_null for column email
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Added validation rule: email_max_length for column email
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Added validation rule: street_not_null for column street
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Added validation rule: street_max_length for column street
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Added validation rule: city_not_null for column city
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Added validation rule: city_max_length for column city
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Added validation rule: state_not_null for column state
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Added validation rule: state_max_length for column state
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Added validation rule: zip_code_not_null for column zip_code
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Added validation rule: zip_code_data_type for column zip_code
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Added validation rule: zip_code_range for column zip_code
2025-10-30 16:37:21 | INFO     | no-corre | etl.validation       | Starting operation: dataframe_validation
2025-10-30 16:37:21 | INFO     | no-corre | etl.validation       | Starting validation of DataFrame: 3 rows, 7 columns
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Applying rule: name_not_null to column name
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Applying rule: name_max_length to column name
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Applying rule: phone_not_null to column phone
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Applying rule: phone_max_length to column phone
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Applying rule: email_not_null to column email
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Applying rule: email_max_length to column email
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Applying rule: street_not_null to column street
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Applying rule: street_max_length to column street
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Applying rule: city_not_null to column city
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Applying rule: city_max_length to column city
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Applying rule: state_not_null to column state
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Applying rule: state_max_length to column state
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Applying rule: zip_code_not_null to column zip_code
2025-10-30 16:37:21 | DEBUG    | no-corre | etl.validation       | Applying rule: zip_code_data_type to column zip_code
